Date,Time,Open,High,Low,Close,Vol,OI
11/26/2018,16:00,2619.5,2662.25,2617.5,2656,1374735,2783014
11/27/2018,16:00,2647,2672.75,2641.25,2669.5,1503048,2763027
11/28/2018,16:00,2672,2731,2667,2727.5,1866115,2773110
11/29/2018,16:00,2724,2740.5,2709.25,2730.25,1475346,2751223
11/30/2018,16:00,2728,2750.75,2715,2744.25,1475346,2737306
12/03/2018,16:00,2779.5,2800,2759.5,2776.75,1909240,2740857
12/04/2018,16:00,2775.75,2776.5,2682,2687.75,2709938,2746850
12/06/2018,16:00,2685.5,2706.75,2607.25,2677,2596155,2784868
12/07/2018,16:00,2680.25,2695.75,2609.25,2622,2596155,2770476
12/10/2018,16:00,2611,2634.5,2569,2629,2564357,2768482
12/11/2018,16:00,2630,2664,2607.25,2627.25,2265284,2732623
12/12/2018,16:00,2618.5,2672.5,2617.75,2638.5,1900862,2657369
12/13/2018,16:00,2639.25,2657.25,2623.25,2631.5,685685,684229
12/14/2018,16:00,2632.25,2634.75,2579.25,2587.5,1989620,1111562
12/17/2018,16:00,2577.5,2598.75,2515.5,2537.75,2958828,1758331
12/18/2018,16:00,2539.25,2559.75,2512,2520,2700902,2250599
12/19/2018,16:00,2513.75,2574,2471.5,2486.5,2865330,2437430
12/20/2018,16:00,2486.75,2500,2423.5,2468.25,3686614,2596391
12/21/2018,16:00,2467,2490,2391.25,2395.5,3016623,2685441
12/24/2018,16:00,2389.75,2416.5,2322.5,2323.75,1292750,2790461
12/26/2018,16:00,2330.5,2459.75,2298.75,2453,2015176,2763223
12/27/2018,16:00,2452.25,2480.75,2379,2477,2011392,2710039
12/28/2018,16:00,2473.5,2505,2454.75,2468,2011392,2695857
12/31/2018,16:00,2477.5,2495,2464.75,2487.25,1414594,2671246
01/02/2019,16:00,2490,2503.25,2434.25,2493,1969697,2683349
01/03/2019,16:00,2464.25,2475.5,2425.25,2429.75,2257341,2702026
01/04/2019,16:00,2433.75,2521.25,2420.5,2513.25,2350836,2634252
01/07/2019,16:00,2519.25,2549.5,2505.25,2532.5,1632131,2643289
01/08/2019,16:00,2535.25,2563.25,2529.5,2554.5,1664892,2596886
01/09/2019,16:00,2551.5,2578.75,2550.5,2564.5,1596941,2600873
01/10/2019,16:00,2562.25,2581.5,2542.5,2576,1534119,2580411
01/11/2019,16:00,2576,2579.75,2559,2577,1213026,2604676
01/14/2019,16:00,2570.5,2574,2549.25,2562.5,1199404,2612044
01/15/2019,16:00,2563.5,2595.75,2562,2587.5,1532494,2596574
01/16/2019,16:00,2587.75,2608.25,2584.5,2595.25,1330329,2594020
01/17/2019,16:00,2596.5,2627.5,2578.5,2617.25,1508869,2598337
01/18/2019,16:00,2618.75,2659.75,2614.75,2653.5,1753852,2596181
01/22/2019,16:00,2651.25,2655.5,2598.5,2614,1880446,2608729
01/23/2019,16:00,2612.75,2635.75,2594.5,2620.25,1576181,2627318
01/24/2019,16:00,2617,2629.5,2608,2616,1388741,2598644
01/25/2019,16:00,2618.25,2654.5,2616.5,2645.5,1388741,2595674
01/28/2019,16:00,2642,2645.5,2604.25,2624,1408636,2605425
01/29/2019,16:00,2622.25,2632,2610.5,2622.25,1261703,2618479
01/30/2019,16:00,2630.5,2671.75,2618.25,2664.5,1564987,2606116
01/31/2019,16:00,2665.5,2695,2657.75,2686.5,1935195,2555080
02/01/2019,16:00,2689.75,2698,2677.5,2686.25,1469597,2548101
02/04/2019,16:00,2681.25,2707,2679,2703.25,1024581,2550279
02/05/2019,16:00,2701.5,2719.75,2698.25,2713,1225737,2560529
02/06/2019,16:00,2712.75,2718.5,2704.25,2711.5,1196377,2553848
02/07/2019,16:00,2709,2711.25,2667.5,2686,1921663,2537472
02/08/2019,16:00,2684,2691,2662.75,2688.25,1579544,2525951
02/11/2019,16:00,2692.75,2703.5,2682.5,2690.25,1110070,2522343
02/12/2019,16:00,2689,2730,2687.5,2726.75,1307152,2539160
02/13/2019,16:00,2725.5,2744,2724.75,2731.5,1209879,2527128
02/14/2019,16:00,2731.25,2745,2712.25,2725.5,1518783,2507004
02/15/2019,16:00,2723.25,2760.5,2711,2759,1518783,2510982
02/19/2019,16:00,2759.5,2769.5,2748,2760.75,1198092,2512167
02/20/2019,16:00,2759.75,2772.75,2755.25,2769,1284923,2489011
02/21/2019,16:00,2769,2780,2746.25,2756.25,1426061,2512525
02/22/2019,16:00,2755.5,2777.5,2752.5,2773.25,1190834,2504698
02/25/2019,16:00,2781.5,2796,2776.5,2779,1256092,2536237
02/26/2019,16:00,2777.75,2785.5,2765.25,2773.5,1201641,2563644
02/27/2019,16:00,2770,2779.25,2757,2777,1138855,2550763
02/28/2019,16:00,2777.25,2777.75,2763.75,2766.75,1265597,2517873
03/01/2019,16:00,2767.75,2790.25,2765,2787,1265597,2510357
03/04/2019,16:00,2796,2801.75,2749.5,2773.5,1791972,2442313
03/05/2019,16:00,2772.75,2781,2765.25,2773.5,1203448,2422694
03/06/2019,16:00,2768.5,2774.75,2750.5,2753.5,1509846,2384998
03/07/2019,16:00,2752.25,2758.25,2720.25,2731.5,652144,527589
03/08/2019,16:00,2731,2733.25,2703,2728.5,1531907,920520
03/11/2019,16:00,2727,2769,2718.25,2765.5,1943336,1628211
03/12/2019,16:00,2766.5,2779.75,2762,2773.75,1789055,2080108
03/13/2019,16:00,2774.25,2803,2764.75,2796,1630657,2303495
03/14/2019,16:00,2797.25,2801.5,2785,2788.75,1247105,2367504
03/15/2019,16:00,2790,2813,2789,2806.25,1382358,2417944
03/18/2019,16:00,2803.5,2818.5,2800.5,2817,1036540,2435313
03/19/2019,16:00,2818,2835.25,2805.5,2813,1497577,2485162
03/20/2019,16:00,2813.75,2825.75,2793.75,2803.5,1693207,2487480
03/21/2019,16:00,2800.25,2842.5,2790.25,2839,1657949,2486193
03/22/2019,16:00,2836,2841.25,2781.75,2787.25,2254842,2459994
03/25/2019,16:00,2789.5,2795,2766,2783.5,1801326,2484528
03/26/2019,16:00,2785,2811.5,2782.5,2799.5,1461068,2484868
03/27/2019,16:00,2800,2808.25,2768.25,2787,1726746,2488083
03/28/2019,16:00,2783.5,2800.75,2771.5,2797.5,1491974,2484716
03/29/2019,16:00,2797,2817.25,2796.75,2814.25,1491974,2485145
04/01/2019,16:00,2821,2850,2821,2847,1256933,2507319
04/02/2019,16:00,2845,2850.25,2838.75,2843.5,859942,2503607
04/03/2019,16:00,2842.5,2865.75,2841.75,2856.25,1240848,2520462
04/04/2019,16:00,2857.25,2862.25,2847.5,2859.25,1045539,2519691
04/05/2019,16:00,2859,2874.5,2857,2872.5,1221029,2525234
04/08/2019,16:00,2872.75,2876.25,2860.75,2874.75,978909,2523463
04/09/2019,16:00,2875,2876.5,2853.75,2859,1182395,2531776
04/10/2019,16:00,2858.5,2872.5,2854.5,2871,972310,2549282
04/11/2019,16:00,2871.25,2876.5,2861.75,2868.25,1227893,2578445
04/12/2019,16:00,2868.5,2891.25,2867.25,2889,1227893,2574551
04/15/2019,16:00,2888.5,2891,2877,2886,955662,2570158
04/16/2019,16:00,2886.75,2897.75,2881,2888,1124491,2585325
04/17/2019,16:00,2886.75,2900,2875,2877,1382265,2597888
04/18/2019,16:00,2877.5,2888.25,2866,2886.5,1335778,2606814
04/22/2019,16:00,2885.25,2892.25,2875.5,2889,706067,2598555
04/23/2019,16:00,2888.25,2916.25,2884.5,2914.5,1193738,2636860
04/24/2019,16:00,2913.75,2916.25,2904.25,2907.25,1125250,2618456
04/25/2019,16:00,2906.5,2912.25,2890.75,2902.75,1376185,2615681
04/26/2019,16:00,2900.25,2919.25,2893.75,2918,1246988,2622207
04/29/2019,16:00,2915.75,2928,2914.25,2919.5,944846,2599060
04/30/2019,16:00,2919,2933,2902.5,2925,1491268,2584732
05/01/2019,16:00,2931.5,2937.75,2892.5,2899.5,1502201,2603085
05/02/2019,16:00,2893,2909.25,2877.5,2894,1295606,2604079
05/03/2019,16:00,2895,2926,2893,2924,1295606,2598862
05/06/2019,16:00,2894.25,2914.75,2860,2909,2037157,2592736
05/07/2019,16:00,2888.5,2907,2839,2867.25,2813033,2580940
05/08/2019,16:00,2866.25,2876,2845.25,2863.75,2043325,2575029
05/09/2019,16:00,2860.5,2862,2812.75,2849.25,2848095,2580218
05/10/2019,16:00,2846.25,2869.5,2802.5,2863.5,2848095,2572256
05/13/2019,16:00,2835,2845.75,2778.5,2783.5,2790074,2603641
05/14/2019,16:00,2782.5,2830.25,2776.25,2815.75,1797995,2582391
05/15/2019,16:00,2817.25,2836.5,2791.5,2831.5,1753507,2570615
05/16/2019,16:00,2830,2870.5,2817,2855,1926351,2590826
05/17/2019,16:00,2856.25,2864,2829,2838.5,1926351,2576603
05/20/2019,16:00,2838,2853,2809,2820.5,1659139,2577304
05/21/2019,16:00,2824.5,2847.25,2822.75,2842.5,1303238,2568376
05/22/2019,16:00,2841.25,2846,2824.75,2834,1258767,2570144
05/23/2019,16:00,2834.25,2835,2782.25,2796,2013518,2573179
05/24/2019,16:00,2798.25,2818.5,2795.75,2808.25,1201967,2571660
05/28/2019,16:00,2807.5,2817.75,2777,2781.5,1633540,2574079
05/29/2019,16:00,2780.75,2782.5,2742.75,2756.5,2087458,2577428
05/30/2019,16:00,2756,2775.5,2753,2767,2211587,2596985
05/31/2019,16:00,2765.25,2767.5,2726.5,2729,2211587,2580670
06/03/2019,16:00,2717.5,2740.25,2705.25,2726,2297243,2576711
06/04/2019,16:00,2730.5,2782.75,2720.5,2781.5,1836910,2570524
06/05/2019,16:00,2783,2806,2777.5,2804.25,1743779,2539499
06/06/2019,16:00,2797,2829.5,2789.25,2822.25,1687328,2551875
06/07/2019,16:00,2816.5,2862.75,2814.5,2851.5,1687328,2550208
06/10/2019,16:00,2869.75,2882.25,2857,2865.75,1416247,2552148
06/11/2019,16:00,2866.75,2888,2855.75,2863.5,1397028,2530596
06/12/2019,16:00,2863.75,2867.5,2851.75,2857.5,1205406,2495060
06/13/2019,16:00,2858.5,2873,2844,2871,523312,448119
06/14/2019,16:00,2870,2875.25,2856.75,2867.25,1318938,951568
06/17/2019,16:00,2867.5,2877.25,2864.5,2868.75,1649621,1595842
06/18/2019,16:00,2870.5,2909,2861.5,2898.75,2257843,2093571
06/19/2019,16:00,2897.25,2909.25,2887.75,2906,1666878,2336928
06/20/2019,16:00,2903.25,2937,2903,2932.5,1876076,2431817
06/21/2019,16:00,2930.25,2941.75,2920.25,2923,1547604,2440112
06/24/2019,16:00,2920.5,2934.25,2919.75,2924.5,910166,2443361
06/25/2019,16:00,2923.5,2930.75,2892.5,2894.5,1417191,2437612
06/26/2019,16:00,2895,2911.5,2887,2890.5,1232682,2454470
06/27/2019,16:00,2887.25,2908.25,2887.25,2903.5,1322759,2448587
06/28/2019,16:00,2905.25,2927.75,2902.5,2916.75,1322759,2447733
07/01/2019,16:00,2942.5,2954.25,2928,2940.25,1457722,2497814
07/02/2019,16:00,2940.5,2952.5,2931,2952,1119495,2512020
07/03/2019,16:00,2951.5,2974,2946.25,2972.75,805258,2552643
07/05/2019,16:00,2975.25,2976.5,2943.75,2963,1339312,2550671
07/08/2019,16:00,2963.25,2967.25,2945.75,2951,1016611,2536264
07/09/2019,16:00,2950.25,2958.75,2936,2954.5,956650,2535787
07/10/2019,16:00,2954.75,2980,2943.75,2970,1422362,2589325
07/11/2019,16:00,2968.5,2979.25,2965,2976.5,1181911,2591653
07/12/2019,16:00,2975.5,2990.5,2974.75,2988,969956,2604976
07/15/2019,16:00,2987.75,2996,2983.25,2989.75,829936,2615781
07/16/2019,16:00,2989.75,2994.25,2977,2979.5,939814,2602908
07/17/2019,16:00,2978.25,2985.5,2953,2957.5,1039457,2605527
07/18/2019,16:00,2953.25,2977.75,2947,2970,1345038,2609493
07/19/2019,16:00,2976.25,2982.25,2942,2949.5,1482373,2581006
07/22/2019,16:00,2947,2966,2945,2961.5,1098399,2578540
07/23/2019,16:00,2961.25,2981,2960,2980.5,1056909,2594758
07/24/2019,16:00,2975.5,2994.5,2968.5,2994,1068766,2610627
07/25/2019,16:00,2990.5,3000.25,2970.5,2979,961015,2602550
07/26/2019,16:00,2979,3002,2978.5,2997,961015,2601816
07/29/2019,16:00,2994.5,2999.75,2988,2994.25,823572,2590697
07/30/2019,16:00,2994.75,3000,2974,2984.75,1182050,2589607
07/31/2019,16:00,2988.75,2993.25,2930.5,2954.75,1951108,2563073
08/01/2019,16:00,2942.75,2986.75,2917,2924.5,2736926,2591795
08/02/2019,16:00,2922.75,2933.5,2886,2905,2447014,2543600
08/05/2019,16:00,2901.75,2906,2793,2802.5,3072122,2546479
08/06/2019,16:00,2788.75,2856.25,2748.25,2848.5,2601037,2534695
08/07/2019,16:00,2846.25,2864,2795.75,2853,2680813,2503075
08/08/2019,16:00,2851.5,2913.25,2843,2912.5,1800667,2482349
08/09/2019,16:00,2900.5,2908.25,2871.5,2892.25,2026304,2459531
08/12/2019,16:00,2891.25,2903.5,2845,2852.75,1710875,2465174
08/13/2019,16:00,2854.75,2916.75,2839.25,2904.5,2184012,2474720
08/14/2019,16:00,2903.5,2909,2808.25,2813.25,2786308,2489161
08/15/2019,16:00,2808.5,2844.25,2790.25,2821,2495340,2513286
08/16/2019,16:00,2823.5,2867.25,2822,2864,1631175,2465029
08/19/2019,16:00,2865.5,2904.75,2865,2896.25,1285798,2455579
08/20/2019,16:00,2893.75,2904.75,2866.75,2870.75,1475214,2482684
08/21/2019,16:00,2865.75,2905,2865.5,2901.75,1180368,2493806
08/22/2019,16:00,2903.75,2912.25,2876.75,2894.75,2864662,2503679
08/23/2019,16:00,2892.75,2909.25,2806.5,2828,2864662,2500435
08/26/2019,16:00,2803.5,2861,2782.75,2855.75,1850231,2518844
08/27/2019,16:00,2855.25,2872,2832.5,2838,1528362,2502439
08/28/2019,16:00,2838.75,2863,2824.25,2862.25,1489617,2504504
08/29/2019,16:00,2855.75,2903.25,2847.75,2899.25,1489670,2498391
08/30/2019,16:00,2895.75,2919,2885.75,2897.25,1642516,2477540
09/03/2019,16:00,2873.5,2899,2861.5,2878.5,1999829,2490286
09/04/2019,16:00,2875.5,2912,2874.5,2911,1252834,2495612
09/05/2019,16:00,2910.5,2959,2909,2944.5,1182287,2488954
09/06/2019,16:00,2943.25,2960.75,2942.75,2953.25,1182287,2488650
09/09/2019,16:00,2952.75,2964,2942,2950.75,1199935,2498729
09/10/2019,16:00,2951.75,2957.5,2929.75,2951,1493346,2513360
09/11/2019,16:00,2951.5,2976.75,2944.5,2974.5,1423833,2486973
09/12/2019,16:00,2975,2994.25,2971.75,2984.5,514866,463048
09/13/2019,16:00,2982.75,2996.5,2976.5,2979.25,1324633,932866
09/16/2019,16:00,2967.5,2976,2954.25,2972.25,1698082,1520061
09/17/2019,16:00,2975,2979.75,2964.5,2978.75,1699010,2128531
09/18/2019,16:00,2979.5,2984.5,2951.5,2979.25,1623840,2334444
09/19/2019,16:00,2980.75,2995.25,2962,2978.75,1476593,2446572
09/20/2019,16:00,2977.75,2988.75,2956,2960.25,1476593,2444952
09/23/2019,16:00,2966.5,2979,2952.75,2967.75,1044218,2440005
09/24/2019,16:00,2971.75,2983,2929.25,2941,1936806,2460425
09/25/2019,16:00,2941.75,2962.5,2924.5,2957,1501723,2454854
09/26/2019,16:00,2956.5,2965.75,2935,2951.25,1673557,2449944
09/27/2019,16:00,2950.5,2963.75,2917,2934.5,1673557,2447652
09/30/2019,16:00,2946.75,2957,2935.25,2949.25,1155807,2457568
10/01/2019,16:00,2954.75,2965.25,2907.75,2908.5,1601531,2452944
10/02/2019,16:00,2913,2919.75,2844.75,2851.25,2126769,2448016
10/03/2019,16:00,2854.5,2883.25,2825.75,2882.5,2037970,2450729
10/04/2019,16:00,2882.25,2924,2867.5,2921.75,1497975,2436327
10/07/2019,16:00,2900.5,2930.25,2898.75,2908.25,1266872,2437773
10/08/2019,16:00,2905.25,2920.75,2861.25,2863.25,1865325,2459880
10/09/2019,16:00,2864.25,2905,2859,2889.75,1305749,2455330
10/10/2019,16:00,2891.25,2924.75,2852.5,2911.75,1577766,2456474
10/11/2019,16:00,2919.75,2964.75,2912.5,2941.5,1743810,2491094
10/14/2019,16:00,2938.75,2953.25,2924.5,2936.25,833670,2479579
10/15/2019,16:00,2937.5,2974,2937.25,2968.5,1181207,2470030
10/16/2019,16:00,2967.25,2968.5,2955.5,2962.25,1148118,2458025
10/17/2019,16:00,2963,2978.75,2956,2968.75,1335276,2448992
10/18/2019,16:00,2968.5,2972,2945.75,2959,1335276,2440088
10/21/2019,16:00,2955.5,2978.25,2954.5,2977.25,886557,2449385
10/22/2019,16:00,2977.25,2985,2959,2965.25,1125601,2457791
10/23/2019,16:00,2962.75,2976.75,2952.75,2976.5,1055958,2471470
10/24/2019,16:00,2976.75,2986,2969.5,2975,1098391,2497442
10/25/2019,16:00,2974.5,2997.25,2970.75,2991,1098391,2496273
10/28/2019,16:00,2993.75,3013.5,2993.5,3007,1041931,2507590
10/29/2019,16:00,3009,3017,3000.25,3006.5,1040149,2522874
10/30/2019,16:00,3007.25,3025.75,2994,3018.5,1179153,2534765
10/31/2019,16:00,3022.5,3022.75,2991,3006.5,1766536,2507355
11/01/2019,16:00,3006.75,3035.75,3003.75,3034,1279508,2533393
11/04/2019,16:00,3035.5,3054.5,3035.5,3046.5,1179714,2540075
11/05/2019,16:00,3047.5,3056.5,3040.5,3042.75,1124217,2550577
11/06/2019,16:00,3042.25,3048.75,3033.75,3046.25,1076833,2551909
11/07/2019,16:00,3048,3067.75,3041,3056.75,1353330,2588418
11/08/2019,16:00,3057,3063.25,3043.25,3061.25,1080147,2585427
11/11/2019,16:00,3061.25,3063,3045.25,3058.25,844597,2581086
11/12/2019,16:00,3058.5,3072.75,3052,3062.75,1101243,2598016
11/13/2019,16:00,3062,3067.75,3046.5,3066.25,1251057,2595181
11/14/2019,16:00,3067,3070.5,3052.5,3067.75,1105353,2617657
11/15/2019,16:00,3067.75,3090.25,3066.5,3089,1251167,2611516
11/18/2019,16:00,3089.75,3098.5,3081.75,3092.5,1034214,2611425
11/19/2019,16:00,3092.25,3103.25,3083.5,3089.25,1195901,2621487
11/20/2019,16:00,3087.25,3089.25,3061.5,3079.75,1693828,2612319
11/21/2019,16:00,3068,3085.25,3062,3074.75,995416,2597996
11/22/2019,16:00,3074.75,3085.25,3068.5,3082.25,995416,2597224
11/25/2019,16:00,3089.75,3104.25,3087.25,3103.5,947831,2624864
11/26/2019,16:00,3102,3115.75,3098.75,3114.5,1068011,2649050
11/27/2019,16:00,3114.5,3125.75,3112.5,3124.5,902189,2652465
11/29/2019,16:00,3125.5,3125.75,3110.25,3114.5,902189,2650092
12/02/2019,16:00,3117,3128.75,3081,3085,1927030,2645652
12/03/2019,16:00,3085,3092.5,3040.25,3061.75,2146620,2611042
12/04/2019,16:00,3062.5,3090.25,3052.5,3081.75,1485940,2594107
12/05/2019,16:00,3081.75,3095.5,3074,3088.5,1300299,2590435
12/06/2019,16:00,3088.5,3121.75,3087.75,3116.75,1300299,2586460
12/09/2019,16:00,3117.25,3120.25,3102,3105.25,1145426,2560706
12/10/2019,16:00,3104.25,3113.75,3087,3106.75,1425723,2534481
12/11/2019,16:00,3106.25,3115.25,3100.25,3113.75,1225764,2474973
12/12/2019,16:00,3114.75,3148.25,3108.25,3139,826343,864705
12/13/2019,16:00,3146.25,3156.25,3127.75,3143.25,2058667,1346946
12/16/2019,16:00,3147.5,3170.5,3145,3166.5,1973586,2015350
12/17/2019,16:00,3164.5,3171.5,3160,3163.5,1615320,2419349
12/18/2019,16:00,3160.5,3171,3160,3167.25,1181642,2601472
12/19/2019,16:00,3167.5,3181.75,3162.5,3179.75,1320006,2742750
12/20/2019,16:00,3181.5,3197.5,3176.5,3193.75,1320006,2744187
12/23/2019,16:00,3195,3202.25,3192.25,3195.25,665895,2710656
12/24/2019,16:00,3196.25,3199.25,3190.5,3193.75,297971,2705804
12/26/2019,16:00,3195.5,3212.75,3195,3212.5,464639,2707699
12/27/2019,16:00,3210,3222,3203.5,3205.5,984389,2697727
12/30/2019,16:00,3206.25,3212.25,3185.25,3191.5,1124598,2721001
12/31/2019,16:00,3191.25,3204.25,3181,3199,1157924,2707883
01/02/2020,16:00,3205,3229.75,3202.25,3227,1416241,2740796
01/03/2020,16:00,3229,3231.5,3174.75,3203.5,1755057,2699160
01/06/2020,16:00,3188.25,3217.5,3176.75,3211.5,1502748,2688734
01/07/2020,16:00,3211.5,3222.5,3194,3203.25,1293494,2689622
01/08/2020,16:00,3199.75,3235.75,3149,3228.25,2279138,2724061
01/09/2020,16:00,3229.25,3244.75,3225.75,3244,1297679,2719384
01/10/2020,16:00,3243.5,3255,3228.75,3232.75,1533121,2680594
01/13/2020,16:00,3233.75,3259,3233.5,3257.75,1008998,2678798
01/14/2020,16:00,3257.25,3264.75,3243.25,3256,1694799,2669453
01/15/2020,16:00,3255.75,3267,3245.75,3261.75,1468347,2695940
01/16/2020,16:00,3262.25,3286,3262,3284.5,1312253,2713031
01/17/2020,16:00,3284.75,3298.25,3284,3293,1312253,2710925
01/21/2020,16:00,3293,3297.75,3275.25,3287.5,1573187,2731204
01/22/2020,16:00,3289.25,3305.5,3283.25,3287.75,1505107,2722920
01/23/2020,16:00,3285.25,3295,3269.25,3294,1717046,2731397
01/24/2020,16:00,3294.5,3305,3248.5,3261.5,2515168,2701039
01/27/2020,16:00,3237.75,3237.75,3201,3207.5,2581636,2691157
01/28/2020,16:00,3207.5,3253,3206.75,3246.25,1910878,2691839
01/29/2020,16:00,3249.75,3260.75,3233.25,3240.5,1665382,2692183
01/30/2020,16:00,3239.5,3263.25,3207.75,3257.75,3152069,2642963
01/31/2020,16:00,3260,3265.5,3180.75,3192,3152069,2639311
02/03/2020,16:00,3190.75,3235.25,3190,3213.5,1919477,2629999
02/04/2020,16:00,3212.25,3273.25,3204,3267.5,1698403,2639813
02/05/2020,16:00,3268.25,3306,3256.25,3303,2046111,2685462
02/06/2020,16:00,3305,3325.75,3300.5,3313.25,1698940,2691471
02/07/2020,16:00,3317,3318,3288.75,3293.5,1698940,2694926
02/10/2020,16:00,3290.25,3321.5,3271.5,3321,1399815,2701377
02/11/2020,16:00,3319,3342.5,3317.25,3325.5,1486164,2714705
02/12/2020,16:00,3328.5,3349.5,3323.5,3348.5,1229231,2732274
02/13/2020,16:00,3349.25,3352.75,3316.5,3345.5,1772784,2751695
02/14/2020,16:00,3347.5,3356.5,3333.25,3349,1334897,2732215
02/18/2020,16:00,3350.25,3360.5,3323.25,3337.25,1735931,2763914
02/19/2020,16:00,3340,3361.75,3338.75,3355.25,1163426,2776245
02/20/2020,16:00,3359.75,3365.5,3307.25,3337.25,2293728,2750628
02/21/2020,16:00,3335,3337.25,3296,3307.25,2293728,2747927
02/24/2020,16:00,3277,3280,3181.75,3194.25,3636687,2743468
02/25/2020,16:00,3191,3227.5,3085.25,3100.5,4375530,2749002
02/26/2020,16:00,3106,3150,3059,3078.25,3889097,2762339
02/27/2020,16:00,3068.25,3085,2912.5,2925,5715227,3064689
02/28/2020,16:00,2918,2964,2821.25,2919,5715227,3013315
03/02/2020,16:00,2868,3061.25,2857.25,3033,3689149,2964776
03/03/2020,16:00,3045,3105,2941,2965,3754363,2921342
03/04/2020,16:00,2956.25,3097.5,2944.5,3082.75,2590464,2856309
03/05/2020,16:00,3077.25,3081.75,2964.5,2983.5,2807262,2863349
03/06/2020,16:00,2992.25,3005,2866,2932,3163400,2992661
03/09/2020,16:00,2884,2884,2683,2715.75,2672753,3172786
03/10/2020,16:00,2701,2852.75,2663.25,2833.75,3423140,3133378
03/11/2020,16:00,2827.5,2837.5,2670.75,2708.25,2992894,3190717
03/12/2020,16:00,2706.25,2741.25,2409,2435.25,3233288,1376984
03/13/2020,16:00,2396.25,2676.5,2359.25,2663.25,3233288,1426136
03/16/2020,16:00,2610.75,2629.25,2329.25,2384.5,3539756,2156542
03/17/2020,16:00,2386.25,2522,2331.25,2464.75,3788132,2955942
03/18/2020,16:00,2446.75,2465.5,2241.25,2380.75,3255696,3233933
03/19/2020,16:00,2381.75,2439.25,2254.25,2368.25,3127808,3299307
03/20/2020,16:00,2330.25,2478.25,2239.25,2267.75,3075997,3341388
03/23/2020,16:00,2199.5,2365.25,2153.25,2199.75,3076791,3410005
03/24/2020,16:00,2212.5,2427,2209.75,2417.25,2639522,3306216
03/25/2020,16:00,2422,2540,2365.25,2446.25,3037767,3330884
03/26/2020,16:00,2450.25,2605,2381.5,2587.25,2413913,3298502
03/27/2020,16:00,2607,2613.75,2484.5,2503.25,2320755,3359991
03/30/2020,16:00,2438.25,2601,2424.25,2590.5,1837692,3369681
03/31/2020,16:00,2592.5,2615,2535,2549,2248012,3420420
04/01/2020,16:00,2541.25,2541.5,2413.5,2427.25,2091378,3506159
04/02/2020,16:00,2438.25,2504.25,2404,2495.75,1763886,3484046
04/03/2020,16:00,2493,2508.75,2428.25,2462,1763886,3486777
04/06/2020,16:00,2464.25,2647.75,2464,2623.75,2034419,3458529
04/07/2020,16:00,2624.75,2729.25,2602.75,2621.25,2486524,3411904
04/08/2020,16:00,2619.75,2731.75,2600,2714.25,1920688,3415792
04/09/2020,16:00,2717,2788.75,2680.25,2759,2342733,3409009
04/13/2020,16:00,2790.25,2798.75,2690.25,2738.5,1571402,3411016
04/14/2020,16:00,2739.25,2825.25,2731.75,2822.25,1716496,3394576
04/15/2020,16:00,2823,2824.75,2730.5,2754.25,1831570,3395496
04/16/2020,16:00,2747,2810.75,2725.25,2766.75,1749108,3390897
04/17/2020,16:00,2842.25,2864.25,2800.25,2849.25,1924019,3356812
04/20/2020,16:00,2840.75,2854.75,2783.5,2785.75,1566934,3350008
04/21/2020,16:00,2786.25,2812.5,2696.5,2711.25,1969844,3346147
04/22/2020,16:00,2716.5,2787.25,2696.5,2767.75,1369529,3349174
04/23/2020,16:00,2769.75,2816,2752,2760,1293756,3316446
04/24/2020,16:00,2756.25,2814.25,2734.5,2808.75,1293756,3316404
04/27/2020,16:00,2808.25,2860.5,2792,2848.25,1224445,3300264
04/28/2020,16:00,2847,2892.75,2830.25,2846.5,1614021,3281930
04/29/2020,16:00,2849.75,2939,2840,2920.25,1737371,3269822
04/30/2020,16:00,2935.75,2944.25,2857.25,2881.75,1647259,3219439
05/01/2020,16:00,2850.75,2859,2791,2801,1647259,3208612
05/04/2020,16:00,2768.25,2815,2750.25,2804.5,1510680,3193697
05/05/2020,16:00,2806.25,2869,2803.75,2837.5,1474765,3177214
05/06/2020,16:00,2837,2865.5,2811.25,2812.75,1466641,3169041
05/07/2020,16:00,2811.25,2874.25,2802.25,2859.25,1494330,3199007
05/08/2020,16:00,2861.25,2912.25,2859,2907.75,1326254,3196517
05/11/2020,16:00,2900,2926.25,2869,2902,1528302,3186253
05/12/2020,16:00,2898.5,2918.5,2817.25,2831.75,1824303,3178815
05/13/2020,16:00,2819,2856,2765.25,2792.25,2591379,3169506
05/14/2020,16:00,2799.75,2833,2739.5,2826.25,2501222,3168198
05/15/2020,16:00,2825.5,2842.75,2788.75,2825.75,1897194,3152167
05/18/2020,16:00,2839,2944,2829.25,2927.25,1775433,3135866
05/19/2020,16:00,2924.25,2955.5,2893.5,2898,1567224,3134480
05/20/2020,16:00,2892.75,2955,2887.75,2947.75,1532404,3133060
05/21/2020,16:00,2951.5,2952.75,2912.25,2916.25,1608225,3136611
05/22/2020,16:00,2916,2936.75,2883,2932.25,1377263,3141279
05/26/2020,16:00,2927.75,2999,2926.75,2973.75,1797241,3121588
05/27/2020,16:00,2973.25,3018.75,2944.75,3014.75,2109332,3141773
05/28/2020,16:00,3014.25,3044.75,2998.75,3017.25,2258009,3104435
05/29/2020,16:00,3015.25,3037.5,2971.25,3021.25,2258009,3101069
